,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
95,149.0,0.0,49.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,0.627,0.512,47.0,0.0,0.0,0.0,101,26,98,32,47.0,47.0,47.0
96,149.0,0.0,49.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,25.0,0.66,0.6,25.0,0.0,0.0,0.0,84,36,82,31,68.0,68.0,68.0
97,149.0,0.0,49.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,36.0,0.63,0.547,36.0,0.0,0.0,0.0,88,46,85,32,59.0,59.0,59.0
98,149.0,0.0,49.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,24.0,0.712,0.638,24.0,0.0,0.0,0.0,81,30,78,32,73.0,73.0,73.0
99,149.0,0.0,49.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,49.0,0.632,0.519,49.0,0.0,0.0,0.0,99,37,95,32,47.0,47.0,47.0
100,149.0,0.0,49.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,46.0,0.625,0.529,46.0,0.0,0.0,0.0,93,32,89,34,52.0,52.0,52.0
101,149.0,0.0,49.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,33.0,0.647,0.572,33.0,0.0,0.0,0.0,88,25,85,34,63.0,63.0,63.0
102,149.0,0.0,49.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,33.0,0.666,0.581,33.0,0.0,0.0,0.0,85,25,83,33,65.0,65.0,65.0
103,149.0,0.0,49.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,44.0,0.623,0.514,44.0,0.0,0.0,0.0,107,24,103,35,49.0,49.0,49.0
104,149.0,0.0,49.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,37.0,0.655,0.561,37.0,0.0,0.0,0.0,89,30,86,31,58.0,58.0,58.0
105,149.0,0.0,49.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,28.0,0.699,0.613,28.0,0.0,0.0,0.0,85,43,82,32,66.0,66.0,66.0
106,149.0,0.0,49.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,41.0,0.593,0.512,41.0,0.0,0.0,0.0,97,28,94,39,56.0,56.0,56.0
107,149.0,0.0,49.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,22.0,0.672,0.617,22.0,0.0,0.0,0.0,84,53,81,32,72.0,72.0,72.0
108,149.0,0.0,49.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,34.0,0.616,0.546,34.0,0.0,0.0,0.0,89,36,87,32,62.0,62.0,62.0
109,149.0,0.0,49.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,42.0,0.647,0.552,42.0,0.0,0.0,0.0,98,24,95,34,55.0,55.0,55.0
110,149.0,0.0,49.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,37.0,0.642,0.557,37.0,0.0,0.0,0.0,88,25,85,32,63.0,63.0,63.0
111,149.0,0.0,49.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,43.0,0.644,0.54,43.0,0.0,0.0,0.0,94,25,91,32,53.0,53.0,53.0
112,149.0,0.0,49.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,23.0,0.627,0.582,23.0,0.0,0.0,0.0,88,32,85,35,73.0,73.0,73.0
